ride_id,user_id,driver_id,pickup_location,drop_location,fare,distance_km,ride_time,user_name,driver_name
423ab53f,U1422,D2295,Koramangala,Jayanagar,78.14,16.29,15-03-2023 05:06,User_422,Driver_295
8f33390d,U1400,D2246,Koramangala,Marathahalli,113.02,9.69,16-03-2023 00:07,User_400,Driver_246
c9db43e1,U1057,D2179,HSR,Hebbal,164.01,15.13,27-04-2023 06:08,User_57,Driver_179
15244f14,U1446,D2226,MG Road,Marathahalli,220.09,6.81,31-03-2023 04:08,User_446,Driver_226
c6cbfb61,U1271,D2074,Whitefield,Marathahalli,110.29,11.38,02-05-2023 00:43,User_271,Driver_74
e71c0dee,U1409,D2154,HSR,Electronic City,155.3,4.42,20-01-2023 14:01,User_409,Driver_154
edfa83b9,U1064,D2035,Indiranagar,BTM,203.82,19.93,15-05-2023 01:33,User_64,Driver_35
7c73d4f8,U1403,D2033,Indiranagar,Electronic City,88.87,8,10-02-2023 03:54,User_403,Driver_33
5c90be56,U1306,D2150,Indiranagar,Hebbal,177.8,16.69,11-05-2023 17:11,User_306,Driver_150
63924c7e,U1253,D2049,Koramangala,Marathahalli,96.27,14.72,10-04-2023 16:49,User_253,Driver_49
4b0a4159,U1281,D2116,MG Road,Electronic City,294.95,4.43,10-01-2023 15:27,User_281,Driver_116
01df08a9,U1222,D2238,HSR,Hebbal,134.52,3.89,01-01-2023 09:57,User_222,Driver_238
8a2e7509,U1286,D2016,HSR,Electronic City,201.75,3.39,28-05-2023 09:19,User_286,Driver_16
d726aeac,U1291,D2038,HSR,BTM,61.76,5.2,06-04-2023 17:47,User_291,Driver_38
2840edc8,U1300,D2270,HSR,Jayanagar,170.46,9.47,18-06-2023 08:33,User_300,Driver_270
17cdbb6e,U1388,D2030,Whitefield,BTM,169.51,14.14,03-06-2023 22:50,User_388,Driver_30
ac6234fe,U1096,D2273,Whitefield,Marathahalli,257.31,16.4,17-06-2023 08:15,User_96,Driver_273
0e778668,U1359,D2000,Whitefield,Jayanagar,71.71,12.32,22-01-2023 23:03,User_359,Driver_0
e8ef2772,U1093,D2102,Indiranagar,Hebbal,292.83,12.73,14-03-2023 05:17,User_93,Driver_102
90d618b0,U1464,D2053,MG Road,BTM,208.14,9.25,16-02-2023 04:07,User_464,Driver_53
8dc5cdf5,U1319,D2120,Whitefield,Jayanagar,133.73,9.62,20-02-2023 16:34,User_319,Driver_120
1c89cb6f,U1240,D2284,Indiranagar,Marathahalli,122.58,6.49,18-05-2023 21:14,User_240,Driver_284
69b08689,U1207,D2086,MG Road,Marathahalli,275.39,2.89,23-05-2023 21:03,User_207,Driver_86
46d5898a,U1084,D2167,Koramangala,BTM,232.99,18.54,21-06-2023 17:55,User_84,Driver_167
711a0353,U1436,D2128,HSR,Electronic City,181.6,15.29,04-02-2023 07:12,User_436,Driver_128
4e6775c0,U1367,D2044,Whitefield,Marathahalli,289.08,13.08,29-03-2023 00:43,User_367,Driver_44
2ba1615c,U1185,D2186,HSR,Jayanagar,224.68,18.3,15-05-2023 00:00,User_185,Driver_186
4bec636b,U1164,D2029,HSR,Hebbal,71.33,3.21,06-03-2023 01:00,User_164,Driver_29
c2c9c028,U1064,D2129,MG Road,Hebbal,187.14,9.8,20-02-2023 12:49,User_64,Driver_129
32bd18d1,U1236,D2201,Koramangala,Electronic City,195.9,7.28,19-03-2023 20:14,User_236,Driver_201
3de10241,U1022,D2072,Whitefield,Hebbal,80.18,8.65,17-03-2023 02:41,User_22,Driver_72
5.79E+61,U1227,D2296,Indiranagar,Marathahalli,59.85,10.49,17-03-2023 08:17,User_227,Driver_296
e59a5b26,U1385,D2036,MG Road,Electronic City,190.42,2.84,09-01-2023 10:55,User_385,Driver_36
90f2eda4,U1407,D2215,MG Road,Hebbal,196.35,14.76,15-01-2023 02:27,User_407,Driver_215
7e7f78f8,U1302,D2281,Indiranagar,BTM,213.81,12.28,15-04-2023 09:19,User_302,Driver_281
8c370c48,U1387,D2206,HSR,Electronic City,223.47,2.41,06-04-2023 12:09,User_387,Driver_206
aee5d98a,U1159,D2275,Indiranagar,Marathahalli,227.17,14.22,18-02-2023 04:08,User_159,Driver_275
62824162,U1219,D2086,HSR,Electronic City,34.48,16.73,05-04-2023 04:44,User_219,Driver_86
1f8a7781,U1228,D2206,Indiranagar,Hebbal,257.73,4.21,04-01-2023 03:32,User_228,Driver_206
d375baec,U1239,D2161,HSR,Jayanagar,209.23,7.51,30-03-2023 15:47,User_239,Driver_161
51dbb9b4,U1193,D2069,Koramangala,BTM,198.42,18.9,17-03-2023 01:05,User_193,Driver_69
b1ea944f,U1068,D2132,MG Road,BTM,32.09,19.22,29-05-2023 02:59,User_68,Driver_132
db266f95,U1063,D2274,MG Road,Electronic City,142.34,12.44,02-06-2023 11:48,User_63,Driver_274
dc06a890,U1464,D2181,MG Road,Electronic City,76.5,4.26,26-03-2023 20:11,User_464,Driver_181
7a538178,U1093,D2069,HSR,Electronic City,163.1,17.06,13-05-2023 01:41,User_93,Driver_69
e301c265,U1386,D2281,Indiranagar,Hebbal,94.1,9.19,16-06-2023 00:15,User_386,Driver_281
e1037f5c,U1080,D2298,Whitefield,Electronic City,286.35,8.19,08-03-2023 04:40,User_80,Driver_298
1d31af97,U1166,D2108,MG Road,Hebbal,146.3,6.76,09-05-2023 21:05,User_166,Driver_108
936b0bbe,U1206,D2054,Koramangala,BTM,230.99,16.12,10-03-2023 10:24,User_206,Driver_54
cb00eeb3,U1370,D2115,Koramangala,Jayanagar,39.02,16.4,16-05-2023 20:21,User_370,Driver_115
e84f7c94,U1432,D2155,Indiranagar,Hebbal,148.38,6.9,15-04-2023 12:19,User_432,Driver_155
edafe19a,U1271,D2210,HSR,Hebbal,68.48,5.58,19-02-2023 14:10,User_271,Driver_210
74963a92,U1257,D2041,Koramangala,Marathahalli,59.95,12.43,30-06-2023 13:39,User_257,Driver_41
7067f2eb,U1253,D2277,Koramangala,Hebbal,290.81,4.06,10-03-2023 06:10,User_253,Driver_277
3c1dbb74,U1272,D2006,MG Road,Electronic City,116.45,6.88,30-04-2023 07:35,User_272,Driver_6
56b4a6f7,U1026,D2163,Indiranagar,Hebbal,38.26,11.85,14-01-2023 09:06,User_26,Driver_163
8f60f791,U1418,D2239,Whitefield,BTM,117.29,3.68,20-06-2023 11:10,User_418,Driver_239
cae5f75f,U1427,D2000,Koramangala,Jayanagar,108.35,2.7,16-05-2023 08:49,User_427,Driver_0
06afd116,U1351,D2071,Whitefield,BTM,73.25,2.78,29-03-2023 17:20,User_351,Driver_71
758e5d85,U1145,D2023,Whitefield,Hebbal,139.54,18.07,05-03-2023 06:13,User_145,Driver_23
0e8ea746,U1094,D2126,Whitefield,BTM,252.99,14.19,04-04-2023 07:05,User_94,Driver_126
0cb284bb,U1288,D2170,HSR,Jayanagar,284.74,16.48,23-05-2023 04:23,User_288,Driver_170
0ae7f47d,U1160,D2225,Indiranagar,Marathahalli,30.55,17.64,27-03-2023 08:22,User_160,Driver_225
0dfc261e,U1227,D2228,Indiranagar,Jayanagar,116.8,13.14,11-05-2023 18:18,User_227,Driver_228
65724816,U1087,D2099,MG Road,Hebbal,233.93,13.94,25-01-2023 02:53,User_87,Driver_99
25613e2c,U1187,D2024,MG Road,BTM,258.85,17.33,25-01-2023 02:06,User_187,Driver_24
c348e868,U1405,D2294,HSR,BTM,210.61,13.89,23-01-2023 22:03,User_405,Driver_294
0c4855d1,U1499,D2059,Koramangala,BTM,289.54,17.3,25-04-2023 03:43,User_499,Driver_59
8a2321f2,U1323,D2248,Koramangala,Electronic City,182.17,3.18,02-06-2023 17:13,User_323,Driver_248
f81373f2,U1122,D2278,HSR,BTM,167.73,10.55,15-02-2023 12:06,User_122,Driver_278
6cf713ac,U1263,D2258,Indiranagar,Jayanagar,153.65,2.24,23-06-2023 13:44,User_263,Driver_258
45169ef2,U1461,D2177,Koramangala,Jayanagar,235.39,19.81,22-03-2023 22:49,User_461,Driver_177
ceb4654e,U1151,D2075,MG Road,Marathahalli,35.28,17.76,19-06-2023 09:52,User_151,Driver_75
8c66eb33,U1395,D2186,HSR,Jayanagar,176.87,7.16,23-03-2023 13:06,User_395,Driver_186
832a1074,U1218,D2080,Koramangala,Jayanagar,60.6,10.47,30-04-2023 23:36,User_218,Driver_80
6.92E+05,U1167,D2178,Koramangala,Marathahalli,291.81,18.47,07-01-2023 14:42,User_167,Driver_178
61b9613e,U1246,D2056,Whitefield,BTM,179.42,9.38,30-04-2023 02:26,User_246,Driver_56
361b4ade,U1403,D2130,HSR,Electronic City,42.7,5.13,03-04-2023 08:51,User_403,Driver_130
2a0fde0d,U1385,D2102,MG Road,Marathahalli,134.83,18.67,02-01-2023 15:35,User_385,Driver_102
a7fa788f,U1072,D2056,HSR,Jayanagar,253.61,2.35,05-05-2023 18:40,User_72,Driver_56
687689a3,U1252,D2094,MG Road,Hebbal,293.73,13.19,25-04-2023 16:31,User_252,Driver_94
0105b1eb,U1065,D2267,MG Road,Hebbal,65.87,16.72,31-05-2023 03:38,User_65,Driver_267
ca95ae51,U1346,D2109,Koramangala,Electronic City,143.12,12.2,25-01-2023 22:38,User_346,Driver_109
9163a6e7,U1095,D2208,Whitefield,Marathahalli,38.05,13.36,15-06-2023 13:56,User_95,Driver_208
86f096a9,U1099,D2092,MG Road,Electronic City,135.69,16.65,26-06-2023 05:13,User_99,Driver_92
fa14a6ff,U1363,D2074,MG Road,Hebbal,127.27,15.83,04-03-2023 08:53,User_363,Driver_74
71278566,U1490,D2036,Koramangala,BTM,173.86,7.42,22-05-2023 02:27,User_490,Driver_36
fd8d90a8,U1168,D2177,Whitefield,Marathahalli,299.1,7.45,08-06-2023 02:27,User_168,Driver_177
ec0de889,U1028,D2162,MG Road,Hebbal,265.4,13.95,09-06-2023 10:20,User_28,Driver_162
08d7c4c1,U1018,D2015,Indiranagar,BTM,264.25,18.01,05-04-2023 10:07,User_18,Driver_15
9e702969,U1332,D2071,Koramangala,Electronic City,84.89,17.54,04-01-2023 21:29,User_332,Driver_71
30829b89,U1384,D2152,Whitefield,Marathahalli,155.75,6.03,25-02-2023 06:41,User_384,Driver_152
fc4fc080,U1310,D2090,Koramangala,Hebbal,108.42,17.92,11-06-2023 12:57,User_310,Driver_90
41e0ea06,U1303,D2179,Koramangala,Jayanagar,289.06,15.01,24-06-2023 12:27,User_303,Driver_179
2ece3ab1,U1220,D2125,Whitefield,Jayanagar,278,15.48,12-03-2023 08:46,User_220,Driver_125
9ec9d77b,U1300,D2299,Koramangala,Jayanagar,87.69,10.78,13-05-2023 21:49,User_300,Driver_299
d91a1438,U1322,D2020,HSR,Jayanagar,251.17,2.38,15-04-2023 01:14,User_322,Driver_20
9d7a32a2,U1125,D2001,Koramangala,Marathahalli,249.76,15.87,07-06-2023 03:29,User_125,Driver_1
86d47914,U1051,D2160,Koramangala,Marathahalli,151.3,13.52,06-06-2023 19:41,User_51,Driver_160
d2094c80,U1340,D2075,HSR,Electronic City,284.91,14.9,28-06-2023 20:43,User_340,Driver_75
0ae59f81,U1140,D2295,MG Road,Jayanagar,263.04,18.82,19-01-2023 04:38,User_140,Driver_295
c85f2f47,U1025,D2070,MG Road,BTM,196.13,15.88,07-03-2023 08:27,User_25,Driver_70
6fc00305,U1215,D2274,MG Road,Electronic City,269.52,7.54,18-06-2023 13:38,User_215,Driver_274
aad6c32b,U1358,D2269,Indiranagar,Marathahalli,271.52,11.4,07-03-2023 06:57,User_358,Driver_269
bd94b35e,U1439,D2246,Whitefield,BTM,234.38,13.54,23-02-2023 18:28,User_439,Driver_246
bff57fb8,U1243,D2125,Koramangala,BTM,47.74,17.79,28-02-2023 06:37,User_243,Driver_125
0ef31179,U1161,D2190,MG Road,Jayanagar,42.14,2.56,14-01-2023 10:24,User_161,Driver_190
d5de66ad,U1479,D2189,Indiranagar,Hebbal,285.48,10.26,11-05-2023 04:53,User_479,Driver_189
2ef7f818,U1351,D2209,MG Road,Jayanagar,275.92,16.67,12-02-2023 04:54,User_351,Driver_209
04dae74b,U1026,D2206,Indiranagar,Marathahalli,171.31,12.74,05-04-2023 05:48,User_26,Driver_206
1a94f1d2,U1350,D2224,MG Road,Electronic City,58.42,16.11,09-01-2023 14:36,User_350,Driver_224
48f5bb61,U1042,D2267,HSR,Marathahalli,271.38,19.92,14-02-2023 12:53,User_42,Driver_267
d30bf168,U1152,D2266,Indiranagar,BTM,270.61,14.87,16-03-2023 16:20,User_152,Driver_266
65c2cdfc,U1103,D2134,MG Road,Electronic City,97.03,12.31,02-05-2023 10:01,User_103,Driver_134
75336ae8,U1001,D2077,Whitefield,Hebbal,199.64,18.2,24-05-2023 13:42,User_1,Driver_77
3ba5d0e3,U1435,D2115,Indiranagar,Jayanagar,287.86,12.75,04-02-2023 01:24,User_435,Driver_115
fa669750,U1333,D2285,Koramangala,Electronic City,32.15,15.95,04-05-2023 05:23,User_333,Driver_285
913decdc,U1075,D2230,HSR,Jayanagar,218.7,15.26,27-02-2023 01:06,User_75,Driver_230
68a94e32,U1141,D2049,Koramangala,BTM,98.6,4.87,21-03-2023 17:48,User_141,Driver_49
e0f63d67,U1047,D2287,HSR,BTM,259.78,4.95,08-04-2023 20:09,User_47,Driver_287
8a7c9859,U1013,D2054,Koramangala,Marathahalli,245,4.83,23-06-2023 17:55,User_13,Driver_54
085bea7c,U1046,D2257,Indiranagar,Hebbal,203.71,6.52,26-02-2023 23:45,User_46,Driver_257
42c97b7c,U1456,D2208,HSR,Jayanagar,281.67,3.29,04-06-2023 13:34,User_456,Driver_208
e2ccc0b5,U1280,D2218,Indiranagar,Marathahalli,74.34,3.82,29-04-2023 21:12,User_280,Driver_218
0b04ac1a,U1488,D2130,HSR,Marathahalli,278.79,10.03,01-05-2023 11:02,User_488,Driver_130
c40f88dc,U1421,D2251,HSR,Hebbal,149.26,13.92,15-01-2023 06:03,User_421,Driver_251
dda919bd,U1186,D2299,HSR,BTM,127.72,8.28,03-06-2023 16:34,User_186,Driver_299
b9d78d71,U1272,D2284,Whitefield,Hebbal,270.81,7.87,10-01-2023 20:00,User_272,Driver_284
8c364bfa,U1345,D2227,Indiranagar,Hebbal,270.04,7.71,23-02-2023 23:39,User_345,Driver_227
9a374ab3,U1432,D2183,Koramangala,Hebbal,169.68,11.97,05-02-2023 02:13,User_432,Driver_183
788c0247,U1161,D2031,MG Road,BTM,227.93,6.58,09-02-2023 09:56,User_161,Driver_31
3e1126db,U1193,D2102,MG Road,BTM,266.44,9.9,06-04-2023 00:10,User_193,Driver_102
87166d41,U1341,D2199,Indiranagar,Electronic City,139.54,17.17,22-01-2023 03:59,User_341,Driver_199
b7534b46,U1097,D2085,MG Road,Hebbal,96.14,7.28,27-04-2023 11:45,User_97,Driver_85
d7fa3a17,U1206,D2193,Koramangala,Electronic City,279.74,3.17,25-04-2023 23:03,User_206,Driver_193
eb7533c1,U1064,D2193,MG Road,Marathahalli,91.32,10.43,13-05-2023 06:05,User_64,Driver_193
8c1cd88a,U1219,D2034,MG Road,Marathahalli,75.43,5.01,26-01-2023 13:16,User_219,Driver_34
df71a678,U1454,D2044,Koramangala,Hebbal,259.94,2.06,05-01-2023 18:24,User_454,Driver_44
d8ce924f,U1016,D2256,Koramangala,Hebbal,130.25,8.62,20-02-2023 08:01,User_16,Driver_256
92e8de5d,U1063,D2128,Indiranagar,Marathahalli,196.77,13.32,19-05-2023 11:23,User_63,Driver_128
0a9c98ee,U1110,D2007,Koramangala,Hebbal,166.37,19.53,30-06-2023 09:43,User_110,Driver_7
81750fc7,U1372,D2202,MG Road,BTM,32.4,2.94,17-01-2023 08:40,User_372,Driver_202
0d95bc61,U1463,D2289,Koramangala,Jayanagar,203.29,6.36,15-02-2023 13:47,User_463,Driver_289
838a8e27,U1291,D2078,MG Road,Electronic City,49.96,5.45,19-04-2023 06:10,User_291,Driver_78
da8d9f6d,U1390,D2073,Koramangala,Electronic City,240.46,3.5,01-05-2023 00:15,User_390,Driver_73
5d26d524,U1170,D2067,Whitefield,Marathahalli,294.49,8.05,25-06-2023 08:55,User_170,Driver_67
522abc24,U1366,D2283,Indiranagar,Electronic City,85.15,11.76,21-06-2023 10:44,User_366,Driver_283
ec1bd347,U1027,D2178,HSR,Jayanagar,272.05,3.69,22-05-2023 15:59,User_27,Driver_178
6a6ef97f,U1195,D2175,MG Road,Jayanagar,76.01,19.74,26-01-2023 13:18,User_195,Driver_175
d32d4d71,U1455,D2260,Whitefield,Electronic City,288.06,18.16,21-05-2023 20:30,User_455,Driver_260
e4be3eea,U1215,D2274,Whitefield,BTM,114.94,10.18,22-05-2023 01:42,User_215,Driver_274
ff733bc4,U1135,D2243,Indiranagar,Jayanagar,245.36,5.23,16-03-2023 20:44,User_135,Driver_243
01f5ef61,U1100,D2100,HSR,Marathahalli,171.38,6.32,09-02-2023 03:31,User_100,Driver_100
4129f35e,U1149,D2288,HSR,Electronic City,141.49,19.42,27-04-2023 08:15,User_149,Driver_288
418c44cf,U1484,D2143,Whitefield,Hebbal,295.75,17.55,18-03-2023 02:00,User_484,Driver_143
3332f884,U1464,D2087,Indiranagar,Marathahalli,220.26,9.47,25-03-2023 13:15,User_464,Driver_87
43a50e88,U1402,D2217,Koramangala,BTM,239.27,8.15,10-02-2023 20:33,User_402,Driver_217
0e21d1a1,U1219,D2271,Indiranagar,Electronic City,59.59,16.32,21-01-2023 11:58,User_219,Driver_271
dfa90d62,U1235,D2050,Indiranagar,BTM,90.87,19.1,01-04-2023 07:41,User_235,Driver_50
ffcabbfc,U1319,D2264,HSR,Hebbal,274.58,14.98,25-01-2023 20:24,User_319,Driver_264
bbecebe7,U1406,D2220,HSR,Electronic City,197.28,19.13,20-05-2023 05:49,User_406,Driver_220
0ea8fbd1,U1036,D2051,HSR,Marathahalli,282.28,4.91,10-01-2023 13:28,User_36,Driver_51
fcb4ac89,U1031,D2026,MG Road,Jayanagar,175.74,3.16,01-01-2023 10:11,User_31,Driver_26
8650b9f2,U1384,D2218,Koramangala,BTM,182.07,2.92,19-05-2023 15:30,User_384,Driver_218
07d39f75,U1130,D2277,Whitefield,Marathahalli,233.29,7.96,15-06-2023 06:21,User_130,Driver_277
2e9a8dc2,U1204,D2221,Koramangala,Hebbal,299.26,11.7,10-05-2023 22:14,User_204,Driver_221
2752b9e1,U1102,D2097,Whitefield,Jayanagar,86.2,9.13,28-04-2023 12:57,User_102,Driver_97
1.86E+92,U1198,D2196,Whitefield,Electronic City,242.93,18.96,15-06-2023 00:07,User_198,Driver_196
f4226bfa,U1456,D2022,MG Road,Jayanagar,232.9,8.34,11-04-2023 17:33,User_456,Driver_22
f00e1863,U1012,D2152,MG Road,Jayanagar,202.27,5.92,06-01-2023 00:39,User_12,Driver_152
182fdb76,U1442,D2138,HSR,BTM,257.81,19.73,20-04-2023 05:46,User_442,Driver_138
0bd42e57,U1333,D2152,MG Road,Marathahalli,164.65,4.68,06-01-2023 22:05,User_333,Driver_152
0cd6cddf,U1217,D2078,MG Road,Electronic City,39.41,6.87,25-04-2023 09:55,User_217,Driver_78
12f5fafb,U1263,D2230,Koramangala,Hebbal,74.5,9.23,04-01-2023 05:44,User_263,Driver_230
47b76703,U1225,D2038,Whitefield,Jayanagar,186.76,4.85,08-05-2023 10:09,User_225,Driver_38
5a773166,U1103,D2224,Indiranagar,BTM,74.88,3.34,02-05-2023 12:40,User_103,Driver_224
b940f1d2,U1008,D2123,HSR,Electronic City,70.24,5.61,29-01-2023 02:12,User_8,Driver_123
e035609d,U1345,D2164,Whitefield,Hebbal,279.32,7.83,17-06-2023 16:52,User_345,Driver_164
62e86838,U1094,D2089,MG Road,Marathahalli,86.46,11.55,21-01-2023 20:09,User_94,Driver_89
cee5d7c3,U1177,D2032,MG Road,Electronic City,138.45,4.79,15-04-2023 12:58,User_177,Driver_32
fd58eb97,U1486,D2179,Whitefield,Hebbal,92.32,3.49,16-01-2023 16:58,User_486,Driver_179
f247319b,U1498,D2133,HSR,Hebbal,205.02,16.68,08-04-2023 03:18,User_498,Driver_133
b61903e0,U1055,D2033,Whitefield,Marathahalli,175.39,4.43,31-05-2023 20:23,User_55,Driver_33
1ea96805,U1299,D2177,Koramangala,Marathahalli,143.15,15.37,23-02-2023 00:18,User_299,Driver_177
7c4a4adb,U1096,D2038,Indiranagar,Hebbal,140.95,18.36,16-06-2023 00:51,User_96,Driver_38
1a5ca30c,U1466,D2113,MG Road,Marathahalli,251.79,19.91,28-04-2023 20:53,User_466,Driver_113
68f92813,U1125,D2019,Koramangala,Electronic City,215.48,11.7,20-02-2023 15:50,User_125,Driver_19
5bf52383,U1465,D2149,Indiranagar,BTM,225.15,7.46,06-02-2023 19:01,User_465,Driver_149
3e6183da,U1212,D2102,MG Road,Hebbal,91.27,4.29,26-02-2023 11:09,User_212,Driver_102
4b630cab,U1164,D2036,Indiranagar,Jayanagar,115.19,17.7,12-03-2023 19:54,User_164,Driver_36
5fd7e6ee,U1396,D2124,HSR,Hebbal,91.19,5.91,11-04-2023 07:35,User_396,Driver_124
880b3fae,U1252,D2093,Koramangala,Hebbal,291.23,11.51,03-04-2023 00:11,User_252,Driver_93
232f890f,U1130,D2045,Koramangala,Hebbal,66.79,12.49,24-01-2023 15:33,User_130,Driver_45
a9423189,U1334,D2068,Whitefield,Hebbal,161.97,13.17,24-06-2023 10:30,User_334,Driver_68
834ea218,U1030,D2052,Indiranagar,Jayanagar,225.54,4.19,04-05-2023 21:15,User_30,Driver_52
c90e6de3,U1036,D2131,MG Road,Jayanagar,91.02,15.26,22-01-2023 09:42,User_36,Driver_131
6edcaa75,U1133,D2074,MG Road,Marathahalli,135.98,11.97,17-05-2023 16:39,User_133,Driver_74
eba822d5,U1226,D2016,Koramangala,BTM,195.92,18.89,16-06-2023 04:40,User_226,Driver_16
a085307a,U1016,D2252,MG Road,Marathahalli,86.96,7.18,07-01-2023 09:48,User_16,Driver_252
84cae33d,U1034,D2030,Koramangala,Electronic City,132.46,9.35,12-06-2023 23:18,User_34,Driver_30
0d5d8ae1,U1104,D2072,MG Road,BTM,152.11,12.89,25-06-2023 19:37,User_104,Driver_72
5189f95d,U1459,D2244,Whitefield,BTM,108.68,13.21,15-05-2023 06:06,User_459,Driver_244
3579421f,U1129,D2273,HSR,BTM,261.26,12.67,19-05-2023 15:00,User_129,Driver_273
45ee8998,U1025,D2246,HSR,BTM,194.01,5.96,03-04-2023 13:45,User_25,Driver_246
4f0965df,U1416,D2225,HSR,Hebbal,286.42,5.79,27-04-2023 14:15,User_416,Driver_225
81a7e130,U1262,D2289,MG Road,BTM,223.72,16.33,20-05-2023 01:38,User_262,Driver_289
16cb16f8,U1123,D2229,Koramangala,Electronic City,84.42,13.42,07-05-2023 23:41,User_123,Driver_229
400ded33,U1432,D2058,Koramangala,Hebbal,37.76,13.77,20-05-2023 02:56,User_432,Driver_58
9d4578e7,U1115,D2151,HSR,Hebbal,129.45,8.24,18-06-2023 14:28,User_115,Driver_151
04d76c25,U1045,D2045,Koramangala,Electronic City,224.37,3.61,09-03-2023 12:37,User_45,Driver_45
7ff89419,U1344,D2122,Koramangala,Jayanagar,39.85,10.93,27-04-2023 16:00,User_344,Driver_122
a037fdb0,U1015,D2237,HSR,Hebbal,243.94,15.93,06-04-2023 00:59,User_15,Driver_237
e788f3f7,U1424,D2133,Whitefield,Jayanagar,245.98,6.86,05-01-2023 16:43,User_424,Driver_133
b4f804f2,U1258,D2294,Indiranagar,Jayanagar,270.91,4.67,17-05-2023 09:48,User_258,Driver_294
a14c4e7b,U1390,D2195,HSR,Jayanagar,43.42,19.37,01-06-2023 17:14,User_390,Driver_195
50d4baa3,U1014,D2232,MG Road,Electronic City,114.6,2.87,05-04-2023 21:28,User_14,Driver_232
afffe40d,U1399,D2209,Koramangala,Jayanagar,175.39,9.63,24-04-2023 12:27,User_399,Driver_209
6.66E+10,U1306,D2029,Koramangala,Electronic City,76.23,11.8,29-04-2023 16:55,User_306,Driver_29
3307bfeb,U1003,D2181,Whitefield,Marathahalli,133.23,14.98,14-03-2023 12:49,User_3,Driver_181
70cacf8d,U1499,D2105,MG Road,BTM,255.18,4.87,10-04-2023 18:03,User_499,Driver_105
9f00d310,U1239,D2066,HSR,Electronic City,205.9,9.77,22-01-2023 06:56,User_239,Driver_66
dcd6916e,U1135,D2121,HSR,Electronic City,74.31,16.15,18-06-2023 23:25,User_135,Driver_121
1eea4905,U1234,D2196,MG Road,Marathahalli,193.72,16.58,26-01-2023 08:20,User_234,Driver_196
40166b0c,U1005,D2040,Indiranagar,BTM,186.56,12.28,22-03-2023 03:47,User_5,Driver_40
063417f0,U1195,D2215,Koramangala,Hebbal,56.66,2.75,09-01-2023 00:31,User_195,Driver_215
406e318e,U1164,D2079,HSR,Marathahalli,184.45,9.04,22-02-2023 03:53,User_164,Driver_79
9059f1ec,U1479,D2205,HSR,Electronic City,136.09,15.32,10-03-2023 00:17,User_479,Driver_205
b9908314,U1258,D2187,HSR,BTM,129.13,5.51,12-06-2023 14:29,User_258,Driver_187
3cbe148b,U1281,D2281,MG Road,Marathahalli,142.25,6.81,03-03-2023 12:04,User_281,Driver_281
6f4faa78,U1374,D2164,Whitefield,Jayanagar,78.1,5.99,28-04-2023 14:10,User_374,Driver_164
43234fcd,U1306,D2239,MG Road,BTM,118.46,2.84,11-02-2023 01:44,User_306,Driver_239
1b744eaa,U1324,D2089,MG Road,Marathahalli,97.75,4.96,03-01-2023 09:25,User_324,Driver_89
f5476f7d,U1053,D2054,Indiranagar,BTM,113.03,10.44,23-04-2023 00:17,User_53,Driver_54
07a249c1,U1031,D2156,HSR,Jayanagar,172.66,13.33,24-05-2023 18:47,User_31,Driver_156
b747f00a,U1354,D2052,Whitefield,Electronic City,35.07,5.09,23-06-2023 21:48,User_354,Driver_52
0d1afe9d,U1074,D2197,Whitefield,Electronic City,129.65,15.27,14-02-2023 06:51,User_74,Driver_197
423f90a3,U1004,D2172,MG Road,Hebbal,261.9,11.54,03-02-2023 08:26,User_4,Driver_172
ebf03e00,U1212,D2080,Indiranagar,Electronic City,123.06,15.74,18-05-2023 19:46,User_212,Driver_80
22b74f36,U1292,D2291,Whitefield,BTM,200.54,17.83,24-06-2023 05:23,User_292,Driver_291
13debcf3,U1461,D2203,MG Road,Marathahalli,48.27,16.68,04-03-2023 17:25,User_461,Driver_203
1d36d9e7,U1018,D2228,Koramangala,Electronic City,232.57,5.98,27-05-2023 09:09,User_18,Driver_228
dcb2391b,U1318,D2027,MG Road,Jayanagar,202.43,11.27,22-02-2023 23:58,User_318,Driver_27
05a3a6a0,U1498,D2184,Koramangala,BTM,34.89,3.8,17-02-2023 01:09,User_498,Driver_184
3.98E+87,U1423,D2044,Koramangala,Electronic City,101.23,11.36,21-05-2023 03:09,User_423,Driver_44
ee8f0ba4,U1097,D2216,Indiranagar,BTM,196.85,19.4,21-06-2023 20:36,User_97,Driver_216
d576bc34,U1346,D2246,Whitefield,Jayanagar,224.67,6.46,21-05-2023 05:55,User_346,Driver_246
4b3037c1,U1072,D2260,Indiranagar,BTM,83.7,14.8,09-01-2023 13:17,User_72,Driver_260
21069440,U1219,D2247,Indiranagar,BTM,45.93,8.42,06-04-2023 19:19,User_219,Driver_247
